Zone,Ward,Area,Locality,Street,Usage,Guidance Value
N08,N108,Aminjikarai,Sandror Palayam,Ramasamy Raja Street,Non-Residential,3
N08,N108,Aminjikarai,Sandror Palayam,Ramasamy Raja Street,Residential,0.9
N08,N108,Arumbakkam,100 Feet Road,Annal Kamarajar Street,Non-Residential,3
N08,N108,Arumbakkam,100 Feet Road,Annal Kamarajar Street,Residential,0.75
N08,N108,Arumbakkam,100 Feet Road,Loganathan Nagar 1st Street,Non-Residential,3
N08,N108,Arumbakkam,100 Feet Road,Loganathan Nagar 1st Street,Residential,0.75
N08,N108,Arumbakkam,100 Feet Road,Loganathan Nagar 2nd Street,Non-Residential,3
N08,N108,Arumbakkam,100 Feet Road,Loganathan Nagar 2nd Street,Residential,0.75
N08,N108,Arumbakkam,100 Feet Road,Loganathan Nagar 3rd Street,Non-Residential,3
N08,N108,Arumbakkam,100 Feet Road,Loganathan Nagar 3rd Street,Residential,0.75
N08,N108,Arumbakkam,Arumbakkam,DURAI SAMY STREET,Non-Residential,3
N08,N108,Arumbakkam,Arumbakkam,DURAI SAMY STREET,Residential,0.75
N08,N108,Arumbakkam,Arumbakkam,MARAIMALAIADIGAL 8TH STREET,Non-Residential,3
N08,N108,Arumbakkam,Arumbakkam,MARAIMALAIADIGAL 8TH STREET,Residential,0.75
N08,N108,Arumbakkam,Arumbakkam,Pasumpon Street New,Non-Residential,3
N08,N108,Arumbakkam,Arumbakkam,Pasumpon Street New,Residential,0.75
N08,N108,Arumbakkam,Arumbakkam,Pasumpon Street Old,Non-Residential,3
N08,N108,Arumbakkam,Arumbakkam,Pasumpon Street Old,Residential,0.75
N08,N108,Arumbakkam,Arumbakkam,RAMASAMY STREET,Non-Residential,3
N08,N108,Arumbakkam,Arumbakkam,RAMASAMY STREET,Residential,0.75
N08,N108,Arumbakkam,Arumbakkam,RAZACK GARDEN MAIN ROAD,Non-Residential,3
N08,N108,Arumbakkam,Arumbakkam,RAZACK GARDEN MAIN ROAD,Residential,0.75
N08,N108,Arumbakkam,Mmda Colony,O BLOCK MMDA COLONY,Non-Residential,3
N08,N108,Arumbakkam,Mmda Colony,O BLOCK MMDA COLONY,Residential,0.75
N08,N108,Arumbakkam,Padmanaba Nagar,Amman Street,Non-Residential,3
N08,N108,Arumbakkam,Padmanaba Nagar,Amman Street,Residential,0.75
N08,N108,Arumbakkam,Padmanaba Nagar,Amman Street Lane,Non-Residential,3
N08,N108,Arumbakkam,Padmanaba Nagar,Amman Street Lane,Residential,0.75
N08,N108,Arumbakkam,Padmanaba Nagar,Dhayalammal Street,Non-Residential,3
N08,N108,Arumbakkam,Padmanaba Nagar,Dhayalammal Street,Residential,0.75
N08,N108,Arumbakkam,Padmanaba Nagar,Indian Bank Colony 1st Street,Non-Residential,3
N08,N108,Arumbakkam,Padmanaba Nagar,Indian Bank Colony 1st Street,Residential,0.75
N08,N108,Arumbakkam,Padmanaba Nagar,Mullai Street,Non-Residential,3
N08,N108,Arumbakkam,Padmanaba Nagar,Mullai Street,Residential,0.75
N08,N108,Arumbakkam,Padmanaba Nagar,Paamanaba Nagar Main Road,Non-Residential,3
N08,N108,Arumbakkam,Padmanaba Nagar,Paamanaba Nagar Main Road,Residential,0.75
N08,N108,Arumbakkam,Padmanaba Nagar,Silambu Street,Non-Residential,3
N08,N108,Arumbakkam,Padmanaba Nagar,Silambu Street,Residential,0.75
N08,N108,Arumbakkam,Padmanaba Nagar,Tamilar Veethi,Non-Residential,3
N08,N108,Arumbakkam,Padmanaba Nagar,Tamilar Veethi,Residential,0.75
N08,N108,Arumbakkam,Padmanaba Nagar,V.O.C 2nd Street,Non-Residential,3
N08,N108,Arumbakkam,Padmanaba Nagar,V.O.C 2nd Street,Residential,0.75
N08,N108,Arumbakkam,Padmanaba Nagar,V.O.C. 1st Street,Non-Residential,3
N08,N108,Arumbakkam,Padmanaba Nagar,V.O.C. 1st Street,Residential,0.75
N08,N108,Arumbakkam,Padmanaba Nagar,Vallalar 1st Cross Street,Non-Residential,3
N08,N108,Arumbakkam,Padmanaba Nagar,Vallalar 1st Cross Street,Residential,0.75
N08,N108,Arumbakkam,Padmanaba Nagar,Vallalar 2nd Cross Street,Non-Residential,3
N08,N108,Arumbakkam,Padmanaba Nagar,Vallalar 2nd Cross Street,Residential,0.75
N08,N108,Arumbakkam,Padmanaba Nagar,Vallalar 3rd Cross Street,Non-Residential,3
N08,N108,Arumbakkam,Padmanaba Nagar,Vallalar 3rd Cross Street,Residential,0.75
N08,N108,Arumbakkam,Padmanaba Nagar,Vallalar 4th Cross Street,Non-Residential,3
N08,N108,Arumbakkam,Padmanaba Nagar,Vallalar 4th Cross Street,Residential,0.75
N08,N108,Arumbakkam,Padmanaba Nagar,Vallalar Street,Non-Residential,3
N08,N108,Arumbakkam,Padmanaba Nagar,Vallalar Street,Residential,0.75
N08,N108,Arumbakkam,Periyar Pethai,Sivagami Street,Non-Residential,3
N08,N108,Arumbakkam,Periyar Pethai,Sivagami Street,Residential,0.75
N08,N108,Choolaimedu,Abith Nagar,BHRATHIYAR STREET 5TH LANE,Non-Residential,3
N08,N108,Choolaimedu,Abith Nagar,BHRATHIYAR STREET 5TH LANE,Residential,0.75
N08,N108,Choolaimedu,Avvai Nagar,Avvai Nagar Cross Street,Non-Residential,3
N08,N108,Choolaimedu,Avvai Nagar,Avvai Nagar Cross Street,Residential,0.75
N08,N108,Choolaimedu,Avvai Nagar,Avvai Nagar East Street,Non-Residential,3
N08,N108,Choolaimedu,Avvai Nagar,Avvai Nagar East Street,Residential,0.75
N08,N108,Choolaimedu,Avvai Nagar,Avvai Nagar New West Street,Non-Residential,3
N08,N108,Choolaimedu,Avvai Nagar,Avvai Nagar New West Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Andavar Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Andavar Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Andavar Street (Extn),Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Andavar Street (Extn),Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Annasamy Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Annasamy Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,BHRATHIYAR STREET 1ST LANE,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,BHRATHIYAR STREET 1ST LANE,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,BHRATHIYAR STREET 2ND LANE,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,BHRATHIYAR STREET 2ND LANE,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,BHRATHIYAR STREET 3RD LANE,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,BHRATHIYAR STREET 3RD LANE,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,BHRATHIYAR STREET 4TH LANE,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,BHRATHIYAR STREET 4TH LANE,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,BRINDAVAN COLONY,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,BRINDAVAN COLONY,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Bharathiyar 1st Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Bharathiyar 1st Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,"Bharathiyar 2nd Cross	Street",Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,"Bharathiyar 2nd Cross	Street",Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,"Bharathiyar 3rd Cross	Street",Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,"Bharathiyar 3rd Cross	Street",Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,"Bharathiyar 4th Cross	Street",Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,"Bharathiyar 4th Cross	Street",Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Bharathiyar 5th  Cross  Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Bharathiyar 5th  Cross  Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Bharathiyar Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Bharathiyar Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,EASWARI STREET,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,EASWARI STREET,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,ETHIRAJI,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,ETHIRAJI,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Gandhi Road,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Gandhi Road,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Iyyappan Nagar,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Iyyappan Nagar,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Kalaimagal Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Kalaimagal Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Kannagi Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Kannagi Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Kannagi Street (Extn),Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Kannagi Street (Extn),Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Kasturibai Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Kasturibai Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,M.G.R. Street (Choolaimedu),Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,M.G.R. Street (Choolaimedu),Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Mangal Nagar,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Mangal Nagar,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Nehru 1st Cross Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Nehru 1st Cross Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Nehru 2nd Cross Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Nehru 2nd Cross Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Nehru 3rd Cross Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Nehru 3rd Cross Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Nehru 4th Cross Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Nehru 4th Cross Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Nehru Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Nehru Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,PARI STREET 1ST LANE,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,PARI STREET 1ST LANE,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,PARI STREET 2ND LANE,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,PARI STREET 2ND LANE,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Pari 1st Cross Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Pari 1st Cross Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Pari 2nd Cross Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Pari 2nd Cross Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Pari 3rd Cross Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Pari 3rd Cross Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Pari Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Pari Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Pari Street (Extn),Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Pari Street (Extn),Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Periyar Pathai,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Periyar Pathai,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Periyar Pathai 1st Cross St,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Periyar Pathai 1st Cross St,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Periyar Pathai 2nd Cross St,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Periyar Pathai 2nd Cross St,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,SAMYAPURATHAMMAL KOIL STREET,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,SAMYAPURATHAMMAL KOIL STREET,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Samayapurathamman Koil St,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Samayapurathamman Koil St,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Sarguna Pandiyan Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Sarguna Pandiyan Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Sathyamurthy Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Sathyamurthy Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Sivananda Salai,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Sivananda Salai,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Subbarayan Street,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Subbarayan Street,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,Tamilarveedhi,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,Tamilarveedhi,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,VINOBAJI 1ST STREET,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,VINOBAJI 1ST STREET,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,VINOBAJI 2ND STREET,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,VINOBAJI 2ND STREET,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,VINOBAJI 3RD STREET,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,VINOBAJI 3RD STREET,Residential,0.75
N08,N108,Choolaimedu,Choolaimedu,VINOBAJI 4TH STREET,Non-Residential,3
N08,N108,Choolaimedu,Choolaimedu,VINOBAJI 4TH STREET,Residential,0.75
N08,N108,Choolaimedu,Indira Gandhi Nagar,Indira Gandhi 1st Street,Non-Residential,3
N08,N108,Choolaimedu,Indira Gandhi Nagar,Indira Gandhi 1st Street,Residential,0.75
N08,N108,Choolaimedu,Indira Gandhi Nagar,Indira Gandhi 2nd Street,Non-Residential,3
N08,N108,Choolaimedu,Indira Gandhi Nagar,Indira Gandhi 2nd Street,Residential,0.75
N08,N108,Choolaimedu,Indira Gandhi Nagar,Indira Gandhi 3rd Street,Non-Residential,3
N08,N108,Choolaimedu,Indira Gandhi Nagar,Indira Gandhi 3rd Street,Residential,0.75
N08,N108,Choolaimedu,Kamaraj Nagar,KAMARAJ NAGAR 4TH STREET,Non-Residential,3
N08,N108,Choolaimedu,Kamaraj Nagar,KAMARAJ NAGAR 4TH STREET,Residential,0.75
N08,N108,Choolaimedu,Kamaraj Nagar,Kamaraj Nagar 1st Street,Non-Residential,3
N08,N108,Choolaimedu,Kamaraj Nagar,Kamaraj Nagar 1st Street,Residential,0.75
N08,N108,Choolaimedu,Kamaraj Nagar,Kamaraj Nagar 2nd Street,Non-Residential,3
N08,N108,Choolaimedu,Kamaraj Nagar,Kamaraj Nagar 2nd Street,Residential,0.75
N08,N108,Choolaimedu,Kamaraj Nagar,Kamaraj Nagar 3rd Street,Non-Residential,3
N08,N108,Choolaimedu,Kamaraj Nagar,Kamaraj Nagar 3rd Street,Residential,0.75
N08,N108,Choolaimedu,Kamaraj Nagar,Kamaraj Nagar 3rd Street (Extn),Non-Residential,3
N08,N108,Choolaimedu,Kamaraj Nagar,Kamaraj Nagar 3rd Street (Extn),Residential,0.75
N08,N108,Choolaimedu,Kamaraj Nagar,Rajeswari Street,Non-Residential,3
N08,N108,Choolaimedu,Kamaraj Nagar,Rajeswari Street,Residential,0.75
N08,N108,Choolaimedu,Moovendar Nagar,Bharathi Street,Non-Residential,3
N08,N108,Choolaimedu,Moovendar Nagar,Bharathi Street,Residential,0.75
N08,N108,Choolaimedu,Moovendar Nagar,Kanniappan Street,Non-Residential,3
N08,N108,Choolaimedu,Moovendar Nagar,Kanniappan Street,Residential,0.75
N08,N108,Choolaimedu,Moovendar Nagar,Subramani Street,Non-Residential,3
N08,N108,Choolaimedu,Moovendar Nagar,Subramani Street,Residential,0.75
N08,N108,Choolaimedu,N.G.O.Colony,N.G.O.Colony 1st Cross Street,Non-Residential,3
N08,N108,Choolaimedu,N.G.O.Colony,N.G.O.Colony 1st Cross Street,Residential,0.75
N08,N108,Choolaimedu,N.G.O.Colony,N.G.O.Colony 1st Main Road,Non-Residential,3
N08,N108,Choolaimedu,N.G.O.Colony,N.G.O.Colony 1st Main Road,Residential,0.75
N08,N108,Choolaimedu,N.G.O.Colony,N.G.O.Colony 2nd  Cross Street,Non-Residential,3
N08,N108,Choolaimedu,N.G.O.Colony,N.G.O.Colony 2nd  Cross Street,Residential,0.75
N08,N108,Choolaimedu,N.G.O.Colony,N.G.O.Colony 2nd  Main Road,Non-Residential,3
N08,N108,Choolaimedu,N.G.O.Colony,N.G.O.Colony 2nd  Main Road,Residential,0.75
N08,N108,Choolaimedu,N.G.O.Colony,N.G.O.Colony 3rd Cross Street,Non-Residential,3
N08,N108,Choolaimedu,N.G.O.Colony,N.G.O.Colony 3rd Cross Street,Residential,0.75
N08,N108,Choolaimedu,N.G.O.Colony,N.G.O.Colony 4th  Cross Street,Non-Residential,3
N08,N108,Choolaimedu,N.G.O.Colony,N.G.O.Colony 4th  Cross Street,Residential,0.75
N08,N108,Choolaimedu,Padmanaba Nagar,Elango Adigal Street,Non-Residential,3
N08,N108,Choolaimedu,Padmanaba Nagar,Elango Adigal Street,Residential,0.75
N08,N108,Choolaimedu,Padmanaba Nagar,Ethiraj Street,Non-Residential,3
N08,N108,Choolaimedu,Padmanaba Nagar,Ethiraj Street,Residential,0.75
N08,N108,Choolaimedu,Padmanaba Nagar,Ko-Su-Mani Street,Non-Residential,3
N08,N108,Choolaimedu,Padmanaba Nagar,Ko-Su-Mani Street,Residential,0.75
N08,N108,Choolaimedu,Padmanaba Nagar,Padmanaba Nagar 2nd Main Rd,Non-Residential,3
N08,N108,Choolaimedu,Padmanaba Nagar,Padmanaba Nagar 2nd Main Rd,Residential,0.75
N08,N108,Choolaimedu,Subbarao Nagar,1ST STREET,Non-Residential,3
N08,N108,Choolaimedu,Subbarao Nagar,1ST STREET,Residential,0.75
N08,N108,Choolaimedu,Subbarao Nagar,2ND STREET,Non-Residential,3
N08,N108,Choolaimedu,Subbarao Nagar,2ND STREET,Residential,0.75
N08,N108,Choolaimedu,Subbarao Nagar,Deivasigamani 1st Street,Non-Residential,3
N08,N108,Choolaimedu,Subbarao Nagar,Deivasigamani 1st Street,Residential,0.75
N08,N108,Choolaimedu,Subbarao Nagar,Deivasigamani 2nd  Street,Non-Residential,3
N08,N108,Choolaimedu,Subbarao Nagar,Deivasigamani 2nd  Street,Residential,0.75
N08,N108,Choolaimedu,Subbarao Nagar,Subbharao Nagar 1st Cross St,Non-Residential,3
N08,N108,Choolaimedu,Subbarao Nagar,Subbharao Nagar 1st Cross St,Residential,0.75
N08,N108,Choolaimedu,Subbarao Nagar,Subbharao Nagar 2nd Cross St,Non-Residential,3
N08,N108,Choolaimedu,Subbarao Nagar,Subbharao Nagar 2nd Cross St,Residential,0.75
N08,N108,Choolaimedu,Subbarao Nagar,Subbharao Nagar 3rd Cross St,Non-Residential,3
N08,N108,Choolaimedu,Subbarao Nagar,Subbharao Nagar 3rd Cross St,Residential,0.75
N08,N108,Choolaimedu,Subbarao Nagar,Subbharao Nagar Main Road,Non-Residential,3
N08,N108,Choolaimedu,Subbarao Nagar,Subbharao Nagar Main Road,Residential,0.75
N08,N108,Choolaimedu,Subbarao Nagar,Vinobaji 1st Cross Street,Non-Residential,3
N08,N108,Choolaimedu,Subbarao Nagar,Vinobaji 1st Cross Street,Residential,0.75
N08,N108,Choolaimedu,Subbarao Nagar,Vinobaji 2nd Cross Street,Non-Residential,3
N08,N108,Choolaimedu,Subbarao Nagar,Vinobaji 2nd Cross Street,Residential,0.75
N08,N108,Choolaimedu,Subbarao Nagar,Vinobaji 3rd Cross Street,Non-Residential,3
N08,N108,Choolaimedu,Subbarao Nagar,Vinobaji 3rd Cross Street,Residential,0.75
N08,N108,Choolaimedu,Subbarao Nagar,Vinobaji Street,Non-Residential,3
N08,N108,Choolaimedu,Subbarao Nagar,Vinobaji Street,Residential,0.75
N08,N108,Choolaimedu,Veerapandi Nagar,1 CROSS STREET,Non-Residential,3
N08,N108,Choolaimedu,Veerapandi Nagar,1 CROSS STREET,Residential,0.75
N08,N108,Choolaimedu,Veerapandi Nagar,Veerapandi Nagar 1st Cross Lane,Non-Residential,3
N08,N108,Choolaimedu,Veerapandi Nagar,Veerapandi Nagar 1st Cross Lane,Residential,0.75
N08,N108,Choolaimedu,Veerapandi Nagar,Veerapandi Nagar 1st Cross Street,Non-Residential,3
N08,N108,Choolaimedu,Veerapandi Nagar,Veerapandi Nagar 1st Cross Street,Residential,0.75
N08,N108,Choolaimedu,Veerapandi Nagar,Veerapandi Nagar 1st Street,Non-Residential,3
N08,N108,Choolaimedu,Veerapandi Nagar,Veerapandi Nagar 1st Street,Residential,0.75
N08,N108,Choolaimedu,Veerapandi Nagar,Veerapandi Nagar 2nd Cross Lane,Non-Residential,3
N08,N108,Choolaimedu,Veerapandi Nagar,Veerapandi Nagar 2nd Cross Lane,Residential,0.75
N08,N108,Choolaimedu,Veerapandi Nagar,Veerapandi Nagar 2nd Cross St,Non-Residential,3
N08,N108,Choolaimedu,Veerapandi Nagar,Veerapandi Nagar 2nd Cross St,Residential,0.75
N08,N108,Choolaimedu,Veerapandi Nagar,Veerapandi Nagar 2nd Street,Non-Residential,3
N08,N108,Choolaimedu,Veerapandi Nagar,Veerapandi Nagar 2nd Street,Residential,0.75
N08,N108,Choolaimedu,Veerapandi Nagar,Veerapandi Nagar 3rd Cross St,Non-Residential,3
N08,N108,Choolaimedu,Veerapandi Nagar,Veerapandi Nagar 3rd Cross St,Residential,0.75
N08,N108,Choolaimedu,Veerapandi Nagar,Veerapandi Nagar 3rd St (East),Non-Residential,3
N08,N108,Choolaimedu,Veerapandi Nagar,Veerapandi Nagar 3rd St (East),Residential,0.75
N08,N108,Choolaimedu,Veerapandi Nagar,Veerapandi Nagar 3rd St (West),Non-Residential,3
N08,N108,Choolaimedu,Veerapandi Nagar,Veerapandi Nagar 3rd St (West),Residential,0.75
N08,N108,Choolaimedu,Veerapandi Nagar,Veerpandi Nagar 4th Street,Non-Residential,3
N08,N108,Choolaimedu,Veerapandi Nagar,Veerpandi Nagar 4th Street,Residential,0.75
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 10th St,Non-Residential,3
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 10th St,Residential,0.75
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 11th St,Non-Residential,3
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 11th St,Residential,0.75
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 12th St,Non-Residential,3
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 12th St,Residential,0.75
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 13th St,Non-Residential,3
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 13th St,Residential,0.75
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 1st St,Non-Residential,3
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 1st St,Residential,0.75
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 2nd St,Non-Residential,3
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 2nd St,Residential,0.75
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 3rd St,Non-Residential,3
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 3rd St,Residential,0.75
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 4th St,Non-Residential,3
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 4th St,Residential,0.75
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 5th St,Non-Residential,3
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 5th St,Residential,0.75
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 6th St,Non-Residential,3
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 6th St,Residential,0.75
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 7th St,Non-Residential,3
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 7th St,Residential,0.75
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 8th St,Non-Residential,3
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 8th St,Residential,0.75
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 9th St,Non-Residential,3
N08,N108,M.M.D.A.Colony,Jd Durairaj Nagar,J.D. Durai Raj Nagar 9th St,Residential,0.75
N08,N108,M.M.D.A.Colony,N Block,E.V.R. Street,Non-Residential,3
